"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","PA19.PsA","PA20.PsA","PA21.PsA","PA22.PsA","PA23.PsA","HC10.PsA","HC11.PsA","HC12.PsA","HC13.PsA","HC14.PsA","HC1.PsA","HC2.PsA","HC3.PsA","HC4.PsA","HC5.PsA","HC6.PsA","HC7.PsA","HC8.PsA","HC9.PsA","PA1.PsA","PA2.PsA","PA3.PsA","PA4.PsA","PA5.PsA","PA6.PsA","PA7.PsA","PA8.PsA","PA9.PsA","PA10.PsA","PA11.PsA","PA12.PsA","PA13.PsA","PA14.PsA","PA15.PsA","PA16.PsA","PA17.PsA","PA18.PsA","C1.C19","C2.C19","C3.C19","C4.C19","C5.C19","C6.C19","C7.C19","C8.C19","C9.C19","C10.C19","C11.C19","C12.C19","C13.C19","C14.C19","C15.C19","C16.C19","C17.C19","C18.C19","C19.C19","C20.C19","C21.C19","C22.C19","C23.C19","C24.C19","C25.C19","HC1.C19","HC2.C19","HC3.C19","HC4.C19","HC5.C19","HC6.C19","HC7.C19","HC8.C19","HC9.C19","HC10.C19","C26.C19","C27.C19","C28.C19","C29.C19","C30.C19","C31.C19","C32.C19","C33.C19","C34.C19","C35.C19","C36.C19","C37.C19","C38.C19","C39.C19","C40.C19","C41.C19","C42.C19","C43.C19","C44.C19","C45.C19","C46.C19","C47.C19","C48.C19","C49.C19","C50.C19","C51.C19","C52.C19","C53.C19","C54.C19","C55.C19","C56.C19","C57.C19","C58.C19","C59.C19","C60.C19","C61.C19","C62.C19","C63.C19","C64.C19","C65.C19","C66.C19","C67.C19","C68.C19","C69.C19","C70.C19","HC11.C19","HC12.C19","HC13.C19","HC14.C19","C71.C19","C72.C19","C73.C19","C74.C19","C75.C19","C76.C19","C77.C19","C78.C19","C79.C19","C80.C19","C81.C19","C82.C19","HC1.1.C19","HC2.1.C19","HC3.1.C19","HC4.1.C19","HC5.1.C19","HC6.1.C19","HC7.1.C19","HC8.1.C19","HC9.1.C19","HC10.1.C19","HC11.1.C19","HC12.1.C19","HC13.1.C19","HC14.1.C19","HC15.C19","HC16.C19","HC17.C19","HC18.C19","HC19.C19","HC20.C19"
"CD68",1756.69852809477,-4.00522609001257,0.628439272025588,-6.37329057603753,1.85014862936271e-10,1.78365184488439e-09,4243.40432361804,2858.54122281378,6245.98978989778,1639.15808875096,3070.65434586701,3594.82956578667,2002.99276027451,2964.6510799814,1520.56758767348,2094.07612583066,1.30621429845848,0.877806395565077,5.56237494467963,1.03984379900357,1.72186027206032,1.63470603282806,2.2741981531933,0,0,0.997324211208141,0,0.812919539074672,0,2.38670181368648,4.0142114732005,0.774222671048448,0.846893162967068,1.91161701949838,0.84244081047825,1.51731170109868,0,3.10881407655088,0.763682370531952,0,4.01509312520397,2.57293049621321,0,3.32890194675218,5.91976081892769,15.4663406752207,1.8412147578089,5.31377063011422,4.81340814774331,8.71336010127284,10.9054260560261,25.4441073726029,3.66223879736981,4.04703784484684,5.71464079472892,2.17228576882404,5.56836103344681,1.71186369741522,4.23973759354274,4.5293994780709,8.48994044585661,34.5381448872148,9.00695237161472,5.23508025518145,5.20367783847044,10.2600528462837,1.90514445319144,3.51284704667923,0,0,2.93356856327995,7.15585418233219,6.76681384011784,7.47824771924168,1.66297665759725,6.47754502103004,3.21984778867527,6.1457136968833,3.28856856650771,5.31180433955635,6.77662756674271,2.94304320627731,1.63929617883465,0.563924275649211,5.88937892152135,1.91370696010753,3.2392950321343,7.47938895741746,5.32023486225302,2.97720189477687,2.67538175192287,2.21594793102,11.1185959803546,5.19844362413689,0.551414133564671,44.4187941032377,7.15146402277796,9.63243103520487,6.53734305123382,3.55763878020521,5.3547864441863,7.8745675053578,6.22996535505845,0,4.98086612991664,1.20927975452657,4.05419926783362,1.09318398820651,2.45954647981909,1.06874080254418,2.00693753577742,0,4.8101683077273,2.78417564584088,2.33001796230986,1.76725275858383,11.7364237511201,3.11813375875461,3.48694831328257,11.3428005269757,12.8030746969119,8.54681487810672,2.33243089909444,3559.53879711476,2592.00441950887,3505.47480335787,1030.0851582782,2102.90473525856,1034.97629379715,1006.27742287772,893.731675842922,2220.65682349995,987.640301744635,484.280433624361,582.779461208602,10039.4966330544,1393.91388553273,2254.99852933877,3462.1500404747,2671.28942287779,6667.38596819547,4170.25395715738,7781.43045391413,10365.3632252027,5919.70289076812,4823.59059123937,6569.45130374158,4552.26817424751,4825.02449849283,12559.9389387666,6756.39451041822,7076.18435428803,8371.76157706314,11190.8550094,8016.9129212689,15432.5866759913,12051.9994592322,14142.868176873,12205.6832322745
"SNCA",938.421150611007,1.81195135428998,0.284717568035314,6.36403073682214,1.96526785253909e-10,1.8888607294483e-09,114.190601692749,3.82669507739462,209.318658782537,17.1789494017567,30.1413923520688,14.8877936779951,1.26932367571262,0,2.74718624692588,5.23257402756287,343.534360494579,308.110044843342,354.402746475302,293.235951319007,265.166481897289,313.046205286573,272.903778383196,328.413490053072,360.416873166477,323.133044431438,210.498893826337,412.963125849933,254.728808299025,272.879574031487,275.977038782534,317.431295129864,313.350470297815,316.372616726981,124.681239950781,131.247462145036,143.336207207426,143.005447521341,195.50268685618,154.175996813156,126.073924131405,161.236977762695,179.658387558365,4071.91286126727,3218.65852526269,1881.73811548519,1703.12365097323,528.961712725006,1361.59282979289,623.627630105385,956.470014678525,641.918480285953,1740.17380188355,1635.00328931812,1560.09693696099,616.929158346028,120.415807348287,934.677578788707,1368.22388911615,850.017302051306,3277.11701210065,4317.26811090185,4060.33412912392,1128.45063278356,1311.32681529455,391.46047782744,633.143006610622,408.493927999556,495.930109068502,417.957720083151,662.986495301269,457.259082251027,455.632131901268,394.147644496503,234.895452885611,333.593568583047,214.52235892049,1203.68192548957,3364.20564353739,1011.01342596223,903.832701714309,12460.8449353781,200.540565877439,2819.62137824605,4989.04011889377,1619.63399057101,2480.22022960416,1890.04158953939,391.702291733379,2301.37706466252,581.627992868031,1170.57449456132,2749.67712766334,4134.06229209486,671.622414681769,1503.89345749533,231.528647737436,205.491862084371,659.545276724478,369.10502344629,595.911234288733,333.544180762655,38.072010503135,243.683983683894,233.389155801808,174.136284651826,226.224319145116,213.17087770027,249.029081081683,344.134538419226,103.691772681834,205.80590605782,417.797475871171,379.34393174582,262.127020759859,398.220954934223,1297.15426315951,285.309238926047,273.725442592681,445.951157560569,376.41039608921,581.960394881994,361.526789359639,269.917633904437,117.818382704949,257.282554374889,188.430211880159,129.997747270529,23.7925584780955,135.767588800962,227.495335669107,248.465099132862,112.072658354001,43.3683970409875,85.8832890202151,627.468539565902,945.026363073035,470.980705494806,233.73164830209,217.110971612495,276.64327623117,29.9854843852693,213.238291015664,296.697482750693,237.318087056664,183.380420416633,302.449177518462,205.531054360006,162.306935101609,162.668315952211,282.977965261639,160.289523205524,284.01933083565,291.480665320886,478.84641415543,897.043723786103,491.868896305617,221.158621562718,383.074999227734
"MAP3K7CL",2708.14695788675,1.70049062035414,0.273645486782238,6.21421036520641,5.15833843554867e-10,4.64633431213441e-09,889.055398893544,503.210402677393,2468.38041017143,234.778975157342,302.669814868691,96.1980514578147,33.0024155685281,13.8182889321167,61.8116905558324,39.7675626094778,171.11407309806,156.249538410584,206.602497945244,164.295320242564,125.695799860403,205.155607119921,153.129342315016,195.581234771061,168.363750610631,159.571873793303,161.21542265271,143.886758416217,116.326155789888,185.367174196316,118.419238459415,158.715647564932,122.799508630225,126.166723286893,66.5528240277817,95.590637169217,115.674833886695,80.8291659903229,106.151849503941,71.6373318525777,145.346371132384,105.490150344742,155.297928228417,7876.84778640501,15349.9398034795,4972.06028087691,3119.93840710718,3632.68683076899,1882.04258576763,3242.61472340225,4381.41529192108,1610.24850943758,1066.9322363004,5558.20177611265,6361.34764466574,1582.14813496018,1083.0462210054,2392.04420652153,8056.10710453029,2725.18868597266,9009.24180312817,10003.1102129596,1236.6545606227,8575.06145798721,4409.00189428117,7119.68744048656,5346.47038380625,1147.19547838696,525.062615475532,1910.00772866884,2804.49154649563,2103.82112960566,1467.27080099888,1112.49932246837,1757.35058291589,1302.79624235467,1863.08442672223,2752.84075665394,4653.98223532172,3703.21292539404,3116.4016022558,8769.28774030429,4460.5249026091,2723.75425138569,17322.1357529247,5498.08009638894,14163.8175280072,2371.71423839708,5073.50897051604,6605.81556413091,11183.0957230376,1638.13950800654,2324.26997711064,1947.46694269228,4116.85792119383,4707.12306654025,1657.35178727879,1003.37823283384,1719.32122247449,892.077924136455,2604.72112035062,754.833542299297,287.270624705473,1953.38961840497,582.761337200247,565.338285241172,1272.20773024619,1455.02788830287,1196.56936243199,1302.26066790008,632.854302948481,1075.02403202172,1527.57202115397,2154.95194988084,834.728934997506,4091.77922037443,6835.62851904525,2150.99260458089,1790.5479588706,2255.4263363639,1928.14304935493,2282.77655562523,1374.57927653299,16.8698521190273,39.2727942349829,1286.41277187445,590.414663891164,1506.44448307613,880.324663689534,111.808602541969,495.614838421984,823.040640877606,1211.78561845264,556.56109535934,300.591511570753,0,212.630931691433,142.721425907517,73.041140094403,3740.3548400583,581.233891109734,198.085927151173,846.66989950234,374.046631950289,732.997244258761,935.754294836276,583.884516400405,851.077996923278,506.307466997519,431.424664047168,923.816644252482,354.550855806845,707.13032026547,628.57471719962,773.984455584563,922.298333126928,892.875311766601,338.50809422865,674.774310566283
"KMT2B",543.725807278796,-2.00481902254259,0.327573853472036,-6.12020465398267,9.34552503803421e-10,8.12555793273845e-09,1990.17905807362,1368.04349016858,914.288103927497,7129.26400172905,6593.42957701506,7163.31918891227,7037.13045815076,8666.57957660663,5400.96816145629,5087.10846959662,2675.12688324296,3572.67202994986,4654.91320370476,1198.93990025112,2474.31321095068,1544.79720102251,2415.95650474235,3041.28820068999,2579.60339503424,2813.45159981817,1551.17637236313,2820.83080058911,2085.37984394135,3072.48080148572,2256.99040080698,2681.13310984077,3206.33751499332,2203.13861497188,2165.91532373958,2074.1650954019,1914.50232316819,2592.75093984343,2749.25653391503,2383.49861739935,2838.67083951921,2554.91998273972,1895.54824161156,129.827175923335,242.710193576035,44.189544786345,140.852928972381,91.7833108837911,90.8530787886549,152.483801772275,42.3387129233955,101.049454994051,159.917760818482,100.366538552202,113.340375762124,121.648003054146,54.2915200761064,46.7909410626825,72.6812158893042,91.0912561700926,88.4368796443397,46.62649559774,79.2611808702096,86.0879864185394,100.356644027644,79.7127182672811,76.2057781276576,78.7881409040912,158.535034866161,35.431266694647,147.167356257877,127.374204445513,133.644573342327,75.6622710417394,121.813040168998,74.0869211780311,64.7994367470898,46.9708118261795,61.825089050345,56.6592462886011,58.4484127631559,108.892598632261,118.029324876095,117.296249335036,127.357819177899,81.651496964588,36.172127858833,118.174345527196,142.98131192305,106.583827833012,111.295880879991,116.891253361305,83.1477612443908,35.7392999159411,111.937069113628,233.515946142735,99.2265633160442,177.397271565023,203.384006038385,74.7104143843093,78.0268881867147,174.365423332923,148.826950148618,253.870130911838,137.329594724844,145.718210420452,158.924611299078,113.691134773477,159.870521188241,117.56148827986,127.775023111163,212.822016491609,69.4038570114939,162.178231370231,125.238465474155,90.7189749406366,106.186691081563,70.6776985317712,213.866163214664,208.3493359955,89.6215228783832,133.64110536676,106.51434439198,691.66393688012,844.365076052133,996.969898202697,879.340988774074,925.278083513766,618.606520430483,1014.26375163072,820.608175092138,2034.30799915031,2787.80737655578,1561.26229347555,993.792344376775,184.549570460559,1736.4859421467,2269.27067192952,920.318365189478,2822.44263096244,2120.10633561816,2659.1672743482,1723.57800970119,2590.04203327307,2285.50177436344,2266.11926070928,2830.48901491533,2720.43187229285,2554.07996486282,4758.04824160216,1712.05610180579,2503.38741913821,152.709023771223,210.266586815448,234.905788076249,183.853556001206,180.513461944672,163.612245543848,118.319800984713
"CBX4",545.350573033658,-2.69605974848659,0.441875721921278,-6.10139823198275,1.05144576810309e-09,9.02252592737864e-09,1223.47073242231,1907.60749608122,924.161625568182,6021.22176531574,5053.70678436354,6018.10429060496,6877.19567501097,3646.77206999406,6710.00240811647,6498.85694223308,1131.18158246504,895.362523476378,1277.75698729212,1052.32192459161,1236.29567533931,958.755088253656,785.356428902754,1027.61640435961,1261.45905608267,1083.09409337204,1506.90477961394,1906.29631913011,1450.25601524912,1025.48621261396,1432.06994306428,1241.85316436171,1211.05722304291,1334.30867960987,879.508206139293,1062.87684661963,1046.10284558402,1251.81580149115,1041.66275340558,1076.89597774038,800.609569165672,891.09159518851,1125.90997965602,3.99468233610262,11.8395216378554,8.83790895726899,52.4746205975537,10.6275412602284,6.01676018467913,3.73429718625979,258.522747092854,103.230378483132,9.76597012631948,67.9902357934268,1.90488026490964,18.8264766631417,75.1728739515319,95.864367055252,117.501299021042,134.875451124778,24.0548312632604,193.413611368403,136.905676048544,40.1356152897244,69.8779595451745,4.7354090059771,2.54019260425525,10.0367058476549,21.680004768022,32.8067284209695,30.3135418205595,8.58702501879862,19.1726392136672,34.3119601235795,59.4514155091016,104.045566900295,102.23016729044,19.3151001902047,38.1473953714895,10.6236086791127,6.77662756674271,11.7721728251092,83.6041051205674,69.9266101805022,104.536475857004,54.8595995230826,47.5096604713031,0,1.33005871556326,9.52704606328597,18.1925959130755,42.10301068938,57.0432315513844,12.9961090603422,7.71979786990539,25.382168058993,46.4845161480567,20.8702672429439,33.4130867063062,17.788193901026,12.2395118724258,6.74962929030668,4.15331023670563,29.7748918970674,25.615882953857,44.1387110402199,17.8384767784679,32.7955196461953,213.980543744261,112.217784267139,109.712585289166,28.0644417351573,12.3690042198702,19.4892295208862,6.4075493963521,34.166886665954,29.0616207170594,55.6067186977906,43.0056958638183,16.7157060397536,6.40153734845595,13.9856970732655,9.32972359637777,2412.3888530209,2258.18566851152,1286.41277187445,1582.81377979333,1384.09366211563,1665.47909346669,1261.83994297365,1088.72767784501,947.273190444037,693.449573565382,686.666286482303,1183.96248435011,1254.9370791318,1464.7908627632,1284.49283316765,1387.78166179366,1822.08321745676,2064.91918588407,2717.32094103478,2808.22655442543,2853.8372659911,1863.86274284405,2486.77560770593,2687.89510988181,2502.6668266019,3163.63267668886,4410.60993633467,2140.46424698602,2785.6883704554,392.958252252063,704.226187588246,448.730287478988,358.615452639715,439.774407288027,595.774245842425,670.088377854017
"HNRNPUL1",1902.10027179779,-1.60738315183184,0.267426840428709,-6.01055282728936,1.84891747182228e-09,1.50703495429359e-08,2842.5303349945,2818.36092450114,1951.0078761995,10102.6538273498,11794.0756490949,12869.9250271776,14138.9964237629,13859.743798913,11132.9722656671,13630.8553418013,6529.76527799392,5929.58220204209,6470.63131064661,4621.06584277187,5474.65473501579,5327.50696098664,5379.23669835323,6075.24210507607,6533.19036289092,6295.11042114579,5224.04794440441,6955.33957632289,5344.21039811355,5008.89153965669,5774.44320419892,6097.77775717758,7109.66810310853,6109.52799431681,6866.73504620821,6465.26515838149,6561.61304105106,6013.48269540825,5561.13502221368,6581.29053063029,5759.24957879258,5846.55573089516,7645.37790783329,642.478075723171,588.593361424811,423.483137535806,285.38828746038,629.923354697177,445.841929684724,567.613172311488,937.225145167891,487.072912561255,651.268132798931,642.669609761678,559.082357750979,477.902869141289,661.938917850989,754.361269327638,825.53747714268,611.468929539572,481.804120302363,758.112280274364,467.460828086804,645.078222555136,521.111166395397,523.262695160469,461.044957672329,491.798586535092,579.262627395587,633.82599309313,528.531269484271,497.331865672087,460.143341128013,880.233746247212,412.418211084117,667.591983729909,633.102571448275,450.39301807159,654.425144735035,487.800698515925,692.910168699442,460.095754581353,555.174972565336,528.96097055896,566.11654883124,682.555482438353,673.773366683934,451.007154132273,859.882959611645,406.68577882652,512.068067318037,517.42384189317,528.375017675111,594.571989510656,482.487366869087,751.312174546192,674.025484146823,617.278288839379,569.475216907479,672.393729458784,550.013064767136,533.220713934228,658.299672517843,839.181821625242,526.548705162616,579.245002418228,574.885456178808,688.159320575998,712.65359252758,530.095438061914,1071.03566492655,731.234620766042,628.070547608965,526.209197063926,493.381303519112,604.400443435669,508.019485227057,744.71427938256,678.211446933459,801.159910905333,459.630381619137,530.679505613353,410.507838240622,5263.39386113652,2415.27684545145,8361.68301718391,6243.32102029592,7906.92180457219,7411.38196592675,3545.92996633101,5126.76988597167,4953.77291396144,5456.53755361043,5355.99703456196,5195.93898572301,1808.58579051348,4063.61336121405,2754.52352001508,2235.05888688873,4408.17719577775,5151.15440562924,10110.5601440876,6705.0286939253,7359.71382309597,5529.62833388188,5974.0028081054,5867.73919212926,5962.84737470636,5986.87164226185,14237.8979804911,5528.31743555016,5812.05026381342,676.977583087713,945.643379857835,777.999939141422,632.375417894258,651.786862592173,1335.97861188907,1287.46001269504
"UBE2Q1",412.081843917292,-1.56419257139396,0.260459242161052,-6.00551763268497,1.90722435042178e-09,1.54736329500269e-08,1486.5169398931,2397.42446598773,791.856435582994,3729.26359929802,3979.91968182109,4068.9485336859,3571.87682345531,3867.86469290793,4637.25038481089,3837.56979181461,1729.42773115902,1464.18106780255,1721.1577328823,1602.3992942645,1355.9649642475,1710.71986335456,1478.98686562671,1608.65565599197,1694.63614308088,1318.46260721716,1666.44957612517,1677.05300911105,1491.86172060463,1520.32905531829,1559.52115733839,1433.08616411068,1568.44613781501,1447.09408376027,1320.9471908299,1308.68134219761,1259.84982124422,1329.53615340493,1345.6083368773,1455.32796991813,1235.84566393778,1277.03116962049,1431.93824998849,65.2464781563427,100.635933921771,148.771467447361,156.503254413757,192.261882798678,69.19274212381,113.896064180924,100.714817105653,128.674485855735,111.087910186884,186.973148431924,120.007456689307,160.749146892979,79.349144726617,192.299355342976,82.3720446745447,136.888517559476,96.9268200901963,111.385517261268,173.834180772164,153.562354151989,182.128724346465,119.963694818086,48.8987076319137,52.1908704078056,147.017532333149,57.0837074524869,150.589852915037,215.391210888199,37.2174761206481,191.355162227655,126.80197014179,106.069799719367,72.4465752451936,118.524478439892,150.616440346053,177.060144651878,123.673453093055,74.5570945590252,155.186704929681,91.3557326551722,158.277058515886,137.786901127742,105.277088544365,112.938773257004,93.1041100894279,130.401442991227,95.7786667188386,85.867982327025,142.124661661924,33.7898835568898,34.1876762810096,425.151314988132,86.7115012761827,151.710788804477,171.423662232353,166.319612974593,292.218345954167,224.987643010223,183.437868787832,246.818182830954,187.138256024011,105.207338643812,100.544141842274,125.169566649645,164.789614147879,185.960899642687,168.582753005304,123.951284330278,123.002875297598,179.579329156737,103.685799322789,212.659415282921,117.923114832683,220.867807911785,199.33721190932,191.633629955747,90.9018303480744,141.410937074129,150.830531474774,624.18452840401,608.728310642236,1608.01596484306,1080.33321477958,1116.45124126454,1094.45768999239,1046.20906664271,1308.09818009737,776.453434790194,602.390538652756,766.17501439078,717.738915383226,369.099140921119,1039.52899938034,1755.47353866246,1270.91583764261,931.653409830833,1171.31187672814,1857.28272980274,1372.50060239364,1276.83819425006,1335.83974126477,1349.21715862611,1204.54325041472,1282.12229148385,1469.77946786457,2216.35580484887,1277.34204096514,1263.65561428593,372.532204486486,551.810725187631,476.838672377001,373.76821824421,350.123426187989,463.756089093251,369.017201090936
"EHD3",1322.81348348231,1.82349783681225,0.305115188061183,5.9764243412445,2.28088409222125e-09,1.83260845147802e-08,59.1344187337449,0,0,61.5579020229616,41.4444144840946,35.5016618475269,11.4239130814136,16.3307051015924,31.5926418396477,37.6745329984526,152.827072919642,186.972762255361,206.602497945244,123.741412081425,250.530669584777,205.972960136335,193.306843021431,278.703259548761,340.111697213436,217.416678043375,131.97946517683,247.940459417775,183.404741975298,171.842530585426,357.264821114844,203.620562485742,218.498436045503,206.454638105825,331.079238517952,195.73320944173,256.496370792236,242.487497970969,287.908253690546,235.157328472592,313.98028239095,259.008336618797,342.56895932739,1073.2379876329,1853.73081644136,1940.65750853365,2385.29371874143,893.679605973755,2629.32420070478,446.870896622421,1553.70246515854,770.592966141687,496.233357043609,3318.57103277441,688.614215764835,2226.59291304464,497.672267364309,2219.71659431506,3915.70050603626,1604.91721506312,5008.35736801824,7383.39192326434,3637.00736765803,1327.38368248045,1937.25492100771,1346.43462736615,816.671922268064,504.34446884466,758.800166880769,662.039779535164,2479.35436406544,572.468334586575,625.366379057557,962.054574234209,769.958192467525,869.205572509469,543.349314338952,850.742367468559,3454.3124222597,2072.48899315024,887.738211243295,1100.69815914771,952.431079902935,1798.35451504533,13737.7125068137,3113.60122409495,4216.48236682815,1733.72236032937,976.263097223429,3538.10673175283,2543.75296972826,1183.87018214744,3593.24017052068,6403.83273948363,2225.50744306701,7223.7650295894,661.510422106961,931.937702656072,1997.521487877,1086.85864735269,950.857078589082,336.356526300283,48.4552860948991,787.467535698756,201.369302109487,1085.3285796876,825.434970930925,995.344021262028,1076.05158492085,1054.84717211111,388.676902762228,618.976853825413,432.227980794353,346.629867907189,836.476448469238,1188.18293802119,5332.80740158039,862.16398429565,698.551978760941,942.646422741819,417.380235119328,501.931128296085,891.766080420442,101.219112714164,78.5455884699659,0,50.2480565013756,53.5284841702179,47.585116956191,31.9453150119911,97.498001001046,77.6453434790194,91.0590349126259,79.5087279084771,67.4797270873119,0,23.6256590768259,57.0885703630068,43.8246840566418,338.033538080214,329.000315722491,61.3339453335054,300.811290825043,446.200689039466,298.498611962898,367.189299759473,449.9212950926,410.246509297948,315.596818253129,125.53750470225,238.0483161811,175.122285054393,353.078825662126,240.304670646226,382.474808790815,934.420545610525,491.868896305617,156.842083659275,308.10007583148
"DSC2",384.276542194805,1.76671745721655,0.299448690641058,5.89990042512583,3.63721015729083e-09,2.82730796455353e-08,3764.21162008597,4498.28006347738,6552.06896075904,4236.04260664985,2842.08212053049,4383.88263072041,7608.32611222144,4130.41218261815,4872.13480892306,4639.20013283724,1276.17136959393,695.222665287541,986.129615192489,1586.80163727945,1770.93328981404,726.626831592072,975.631007719927,1908.54688264093,1470.43315859938,1322.45190406199,2245.32153414759,1024.27861923409,1307.60788260166,1248.24504855803,3491.36042881613,1179.91535067783,1415.15847531797,1704.2065728828,9769.78607911626,13670.2197710486,11642.085274292,4830.06080360122,11502.5838649523,7095.21052000747,4339.51264972045,5829.4028609204,20508.4616983998,219.707528485644,691.766335697551,3843.0174115858,2261.93232996824,194.194163027811,1483.13138552341,369.695421439719,125.733147469477,779.316660098008,800.809550358198,87.4160174486917,600.989723578991,286.741721484774,45.9389785259362,92.4406396604216,421.551052157964,340.208227463992,698.297601671706,1470.46151857317,1329.42617005033,465.34046712724,391.019220433636,590.347656078478,224.80704547659,461.688468992127,119.240026224121,213.899869304721,102.185971620918,176.034012885372,178.75666560978,78.301652589707,129.296435128186,219.426837587393,296.225996558125,323.527928185928,113.126758687865,331.102470499013,743.734875450013,907.438321935504,194.529813221712,790.057910184545,516.793000363498,113.54661296638,50.7489555034374,542.255699412766,547.984190812061,148.860094738843,85.6122160615318,99.7176568959,174.513615169913,998.750981287299,165.424240069401,119.296189877267,132.302084421392,16.0540517253415,94.4282885178218,19.5670132911286,15.2993898405323,92.2449336341913,120.445996864463,34.476190617657,142.310460854761,41.1155116539034,170.276369249012,36.0750716108148,108.22004511204,71.6056337704601,153.196231897677,64.704129556057,186.909397100261,104.406586719033,36.1152784158028,60.0865937918502,172.134215016428,47.811384300904,153.425725784433,256.108496109082,117.788287211589,112.662559756861,295.441247218629,202.438225428328,333.818750997355,160.801596484306,301.488339008254,99.4100420304047,59.4813961952388,367.371122637898,341.243003503661,1630.55221305941,1393.90368827789,122.877124949465,1490.68851656516,1439.48664959236,2279.8761009137,1141.77140726014,1577.6886260391,30.2306416169297,159.547464936391,114.944356810199,109.171721735459,181.250991408011,114.177667500169,113.541615444878,87.0573314941478,122.339913309527,106.852065608559,337.713568987742,129.66539076752,148.327618488694,39.8794265899371,42.275821687762,12.0464506705769,59.600878044347,64.2094864635412,11.283603140955,37.4874616981268
"ZSWIM8",398.330102074122,-1.59851957225999,0.271735634545968,-5.8826277051624,4.03803546551308e-09,3.11584615274326e-08,2098.25230610426,1708.6193520567,1074.23915450661,7183.66400816794,7492.64778218511,7194.23999116657,6674.10388689695,8430.41245667591,6556.15997828862,6333.50760296209,1950.1779475985,2419.23442617735,3141.9472187519,1341.39850071461,2412.32624115651,1470.41807652884,1967.93946856327,2349.41958268736,2420.54618340209,2036.53603928702,1308.93558184869,2257.47756001036,1820.46188331037,2370.7904682619,1964.95651613164,2087.30432114662,2143.48659546965,1968.00972157358,2072.40439377649,2207.68852509858,2012.57446494169,2705.70451795812,2674.4156616029,2280.71461952391,3256.24052454042,2362.80783902247,1799.62893299989,238.349379387456,354.339969018672,332.158078310693,415.193927885907,268.103881792127,302.041361270892,264.512717360068,309.842399121212,222.454195886185,300.303581384324,236.347010139055,242.872233775979,263.570673283984,215.077944916883,260.203282007113,265.28643799596,247.607171467876,217.908471443653,327.24892280636,336.860018698391,233.251909147529,252.750066439993,273.864487512342,230.522478836164,271.492893179066,398.370087612403,314.944592841307,235.663341250156,356.361538280143,122.366550275464,87.5394880075938,278.13284598314,216.188065076878,365.855204988228,214.222020291361,201.918109983574,296.575742291896,279.535887128137,349.241127144908,242.069402407917,302.827336023626,212.017641174769,275.573802255484,193.277936917347,326.849297439143,236.750451370259,207.808692255425,149.286301757296,237.10642861914,245.575946000875,332.050586491744,265.781612378171,662.474586339717,274.437431874104,508.110737107057,295.633180205796,386.893217347316,357.240752776429,453.912569773124,342.648094528215,293.831170036849,303.121281620641,389.388080957556,300.821585673255,264.003933151872,296.990237438155,272.528904648766,249.529233614993,369.515149512904,250.12875200182,396.048985620865,308.727380006056,229.742858615898,221.874296628319,295.183329162103,310.919557934362,419.683619498099,145.31489780995,328.66388122174,255.789921934024,0,0,0,0,0,0,0,0,0,21.0136234413752,0,0,0,0,0,0,1352.13415232086,1429.91320016162,1570.60332605873,1398.41906870493,1691.29109817029,1356.49303948152,1311.08431419368,1699.11895260992,1498.25613833068,1903.49966666387,2326.86417166423,1030.22897102218,1617.72799390411,391.985583310845,548.473160317544,546.105763732817,410.134855694998,552.443883535373,274.191556325207,267.098164599154
