"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KLF1",32.8258401510135,2.24713073854873,0.516510079562081,4.35060384582221,1.35763139459284e-05,5.72681528631137e-05
"F2RL2",112.907097573954,1.28519052426609,0.295667303699035,4.34674550816857,1.38172378235264e-05,5.81755138688358e-05
"CNFN",2.71800719607447,-2.37482274629823,0.546494120304719,-4.34555955510384,1.38921072836171e-05,5.84595293695861e-05
"CDC25A",26.4527510860421,2.59996241223199,0.598572822590577,4.34360250600679,1.40165029904158e-05,5.89515427106235e-05
"DNAJB2",292.086456095168,-1.56986307903147,0.361976619619346,-4.33691844705974,1.4449420559575e-05,6.07075815305321e-05
"RHAG",9.2350493135504,4.50864646846321,1.04088782367705,4.33153925514846,1.48070541393506e-05,6.21439217365186e-05
"SIRT4",16.4432589908236,-1.74814133333501,0.403810245588495,-4.32911584694277,1.49709170386642e-05,6.2748154008454e-05
"ZNF215",21.0333214109358,2.24827829302955,0.519534165711852,4.32748881865934,1.50818999049079e-05,6.31629647637301e-05
"EMID1",6.71980917994729,-3.4143088614209,0.789255073325025,-4.32598912166237,1.51848916555001e-05,6.35268199444423e-05
"TJP2",102.652996639637,-1.64824379541074,0.381402814584034,-4.32153023623684,1.54950812833839e-05,6.47215100639647e-05
"MRPL41",287.544453902345,-1.48724170850421,0.344269949261246,-4.31998700930946,1.5603838611427e-05,6.51240387878876e-05
"TRIM10",24.2202675540304,2.61684131529548,0.605894668374184,4.31897069224479,1.56758595266555e-05,6.54015072819897e-05
"NEIL3",20.7226277290523,2.04407287339115,0.474628197764527,4.30668233159896,1.65721335586946e-05,6.89463704794859e-05
"IQCJ-SCHIP1",1.13121436963208,-4.08242384563789,0.948357451073161,-4.30473113383379,1.67188659082781e-05,6.950183265824e-05
"MBLAC1",13.2130352050649,-1.78365422109554,0.414546414305132,-4.30266469458027,1.68756142206669e-05,7.0098021461248e-05
"OTOF",167.693887376949,2.03893523963627,0.47490298392125,4.29337213845422,1.75979676839406e-05,7.28682452903939e-05
"AVPR1A",26.6589269613315,1.71960011524507,0.40097081820114,4.28859168095985,1.7980957792549e-05,7.43759943100137e-05
"C16orf95",10.2739803738903,-1.51278645364109,0.352863130698748,-4.28717630727085,1.80958666959857e-05,7.48316752829279e-05
"CDH13",7.51534149161803,-3.47689859431076,0.811096523409228,-4.28666440301895,1.81375982965848e-05,7.4984587243443e-05
"TAS2R30",6.31795259924461,1.99331156383686,0.465343877644219,4.28352377585348,1.83956430873084e-05,7.59319766482672e-05
"SHB",16.4434191723795,-3.01177867966902,0.703458014257114,-4.28139081313845,1.85728847649992e-05,7.65433860761869e-05
"ARHGEF35",8.74116456216905,-2.3530026598029,0.549698297865174,-4.28053473867593,1.86444780061627e-05,7.67983042865497e-05
"EDN1",39.4580585971683,1.98245944087363,0.463210072746417,4.27982800356529,1.87037800594566e-05,7.70224592944517e-05
"AMT",97.6378735437495,-2.60315698322936,0.60831740997819,-4.27927417583313,1.87503771949227e-05,7.71858449237777e-05
"PRX",23.1216498662004,-2.14138069884823,0.500482306190948,-4.27863417419444,1.88043624277297e-05,7.73356986206396e-05
"ANKRD24",6.4998561494292,-2.67183420457669,0.625130284077677,-4.27404378355903,1.91959315189828e-05,7.88227628006761e-05
"SLC16A11",12.0366267826295,-2.23921374134708,0.52408194545238,-4.27264049215476,1.93171766761874e-05,7.9279341799851e-05
"FGF13",13.7448560578132,3.04562545984537,0.712851792061549,4.27245255432059,1.93334698835371e-05,7.93255689394244e-05
"TPT1",23100.8236781138,-1.66579847404868,0.389969867205918,-4.27160817830338,1.94068344172445e-05,7.95851774385805e-05
"ZNF467",401.735360518056,-1.26732194402892,0.297243407366372,-4.26358301856923,2.01174707919848e-05,8.23068091650281e-05
"PRKAG3",4.3760896310745,-3.18160324617028,0.747633994252907,-4.25556257557494,2.08524032533493e-05,8.51149337763521e-05
"SERPINB2",140.504272889653,1.5145261101475,0.356433998519204,4.24910675311435,2.14624626058636e-05,8.74692403668424e-05
"NPTXR",132.123320665735,-1.88971399823816,0.445229075484062,-4.24436341266263,2.19214842513418e-05,8.92016639866261e-05
"HOXB3",31.886360566111,-1.7291971317347,0.407469405859635,-4.24374715467686,2.19818020515324e-05,8.94240345516555e-05
"RNASE2",651.951560295347,1.52349976922306,0.359229075493025,4.24102577758254,2.22500578570189e-05,9.03987409894132e-05
"EFNA3",6.9246418967298,-1.43098225495129,0.337504545889652,-4.23989031371198,2.23629033047218e-05,9.08104302065068e-05
"ZNF469",23.7121619699602,-2.07838483948932,0.490508478169517,-4.23720472120166,2.26319764216062e-05,9.18321410140399e-05
"VPREB3",59.6804001494854,-1.31761749316207,0.311019681041251,-4.23644410138569,2.27087420840912e-05,9.2119928022193e-05
"MRGBP",236.55155897424,-1.44612737367149,0.34178871980287,-4.2310564681759,2.32596265566353e-05,9.42334523635377e-05
"SPATA9",7.97854296237104,-1.68963362287531,0.399459626028629,-4.22979823937005,2.33900997178593e-05,9.47377125706412e-05
"MASP2",31.0010215409264,-1.35170331602392,0.319596800518781,-4.22940190211474,2.34313422955286e-05,9.48803929871827e-05
"FAM89B",547.09600264441,-2.60121535946041,0.615279311850836,-4.22769839544195,2.36093971975884e-05,9.55523255325542e-05
"LDLRAD2",5.84731092158367,-2.56951367276212,0.608541302170672,-4.22241458976842,2.41698999955586e-05,9.76454054123847e-05
"RBFOX1",1.55545577885593,-3.48217781305038,0.825579200795177,-4.21786039388641,2.46631432588164e-05,9.94343291099314e-05
"SLC12A1",7.40164773329048,3.48042926011033,0.825400318308421,4.21665606725611,2.47951703748216e-05,9.9941075172933e-05
"PPP1R13L",15.0800877851075,-1.99660154305747,0.474186308086045,-4.21058455086216,2.5471077229029e-05,0.00010250824956781
"ARL10",53.1802831634119,-1.48265209967133,0.352285944764503,-4.20866095200719,2.56888512150825e-05,0.000103331946280102
"LRRTM2",18.1492611752082,1.9198510457644,0.45667568546742,4.20397035983945,2.62273297559854e-05,0.000105229571333351
"CRIP1",1367.38560997068,-1.85675813766953,0.441978603348607,-4.20101363188621,2.65722589020739e-05,0.000106532198119855
"LHFPL4",17.3983732260275,2.08021271014097,0.495258031494937,4.20026042558431,2.66608142502629e-05,0.00010686006667221
"RPS20",9369.66658835088,-1.63745220919438,0.389915139111908,-4.19950918788106,2.67494176510106e-05,0.000107187961176763
"FRMD7",24.4246947844669,-4.63559977337698,1.10402004280676,-4.19883660951647,2.68289812234323e-05,0.000107479474690367
"CLVS1",4.77735453861222,-3.15978715627574,0.752915763698789,-4.19673396231327,2.70791707501985e-05,0.000108334373527179
"GAS1",3.27140265272521,-3.2541709501917,0.776028045691609,-4.19336771171914,2.74843383553414e-05,0.000109798121717438
"C15orf48",58.364764178198,2.16833538673714,0.517809254039436,4.18751764249467,2.82022104401656e-05,0.000112523466496912
"PSD3",61.6374121812743,1.27849228203724,0.305570209013679,4.18395591037478,2.86479695679634e-05,0.000114215312443357
"CLDN7",19.5275994526644,-1.37373244330731,0.328424405673185,-4.18279646572402,2.87945161150193e-05,0.000114741563457828
"ZNF205",16.3963239687451,-2.42324088260703,0.579610779958699,-4.18080713195104,2.90476171044654e-05,0.00011563327031086
"NRG2",1.07349756703882,-3.16655956099828,0.757705584892526,-4.17914243227787,2.92610390665011e-05,0.000116394730934894
"MMP1",19.1163469901956,2.93162703659013,0.701483658178542,4.17918080116411,2.92561032658704e-05,0.000116394730934894
"MBD3",637.154238563679,-1.33666696271128,0.319851086177388,-4.17902899341719,2.92756365515489e-05,0.000116423434112715
"ARHGEF25",2.71574472368241,-4.39865657772912,1.05436140137254,-4.17186798758287,3.02112661987453e-05,0.00011996276195534
"DLK2",12.683394311672,-2.34239382370953,0.561816508765813,-4.16932181087959,3.05507362160988e-05,0.000121158212622658
"RIMBP3B",3.53365513896506,-2.17455305046367,0.52162822835635,-4.16877947214568,3.06235105457169e-05,0.000121416291686035
"OVGP1",47.0810442818831,-1.29127639078098,0.309852061006392,-4.16739648781726,3.08098342537387e-05,0.000122124329190743
"RIMBP3C",2.78453001708944,-2.87594853979053,0.690545251297888,-4.16475029606699,3.11693513583679e-05,0.000123425309973432
"HSFX1",0.945289788702206,-3.15320903431793,0.757321358195002,-4.16363410353735,3.13221918870795e-05,0.000123968283674534
"KREMEN2",1.81306265053973,-2.8546091608571,0.686057477864802,-4.16088921549463,3.17010847786682e-05,0.000125296955363012
"DPM3",103.557061877209,-1.56342137226801,0.376036570045215,-4.15763119017924,3.21564614734972e-05,0.000127015204197345
"GPER1",88.5331022529629,1.58712007490338,0.381783616374606,4.1571193912787,3.22285583863336e-05,0.000127236251031102
"RPLP1",17034.0215689335,-1.40570589684793,0.338536256659862,-4.1523053120431,3.29142735610151e-05,0.000129696936267633
"MAOA",34.8985572792101,4.19601046105053,1.01060876566596,4.15196325581591,3.29635196316383e-05,0.000129845312594955
"TRAPPC3L",48.0742202274419,1.25400963385682,0.30211257955843,4.15080244486904,3.31311647215449e-05,0.00013044052171448
"MAOB",35.8534646431636,2.72088366188422,0.65594999269203,4.14800471407534,3.35385494914996e-05,0.000131945622993248
"HSD11B1L",31.4235944882369,-1.48407984836006,0.357892986996755,-4.14671396836708,3.37280981371951e-05,0.000132658245341606
"NKPD1",7.4497845333352,-2.775370366875,0.669561780609196,-4.14505494078507,3.39732244752676e-05,0.000133522476058789
"TRIM41",280.950942141494,-1.33486447628123,0.322419109805373,-4.1401530978949,3.4707410612357e-05,0.000136102754892614
"TSSK2",0.714533915942567,-3.92422269966662,0.947989521396459,-4.1395211772868,3.48031473586085e-05,0.000136444255565492
"FOXD1",1.90922582264817,-3.92770095769516,0.949218566014307,-4.13782567927139,3.50612581137522e-05,0.000137387866576422
"SYT15",4.48638350286784,-1.71151729172828,0.413639809231313,-4.13769964479212,3.50805171338578e-05,0.000137395062387684
"RPS6KA4",733.934235712694,-1.49872159021399,0.362300871897321,-4.13667674153084,3.52371965455367e-05,0.000137905971195088
"ASIP",1.86267748761878,-2.72141385830657,0.658378006455871,-4.13351271096717,3.57260527729717e-05,0.000139680541481237
"CRLS1",162.886703107036,-1.57648439644512,0.381547757222822,-4.13181408251461,3.59911479435577e-05,0.000140508016179652
"STON1-GTF2A1L",1.13613214033052,-4.2706758658079,1.03369562929352,-4.13146359990582,3.60460777068694e-05,0.000140687636127875
"BTNL9",20.8405526460222,-2.28402280933356,0.552908008853545,-4.13092733829173,3.613027798672e-05,0.00014091165786512
"PET100",262.37583615252,-1.70348911633564,0.412529880038441,-4.12937146801804,3.63756287391837e-05,0.000141798422262582
"AFAP1L2",67.5623937857704,1.31232382861161,0.318905374354912,4.1150884686914,3.8703094171688e-05,0.000150314011641434
"D2HGDH",293.052659181603,-1.5528096744035,0.378137514880064,-4.10646818498294,4.01754767962184e-05,0.00015564913289854
